"inspection_date","inspector","district","subdistrict","subsector","permit_number","dba","permit_type","street_address","street_address_clean","inspection_type","inspection_frequency_type","total_time","facility_rating_status","census","suspension_notes","inspection_notes","violation_count","violation_codes","latitude","longitude","point","analysis_neighborhood","supervisor_district","data_as_of","data_loaded_at"
"2025-05-14T00:00:00.000","Maribel Rodriguez","3","309","228B","66967","ISAAC'S MARKET","H03 - RETAIL MKTS W/O PREP (UNDER 5001)","2601 FOLSOM ST","2601 FOLSOM ST","Routine","1","30","Pass","228B",,,"3","114143(d), 114266, 114268, 114268.1, 114271, 114272 - Provide walls / ceilings using materials that are durable, smooth, nonabsorbent, light-colored, and washable surfaces. All floor surfaces, other than the customer service areas, shall be approved, smooth, durable, and made of nonabsorbent material that is easily cleanable. Approved base coving shall be provided in all areas, except customer service areas and where food is stored in original unopened containers. Food facilities shall be fully enclosed. All food facilities shall be kept clean and in good repair., 113953, 113953.1, 113953.2, 114067(f) - Provide soap and single-use towels in dispensers, or a drying device at each handwash sink at all times. Maintain all handwash sinks unobstructed and accessible at all times., 114130-114130.5, 114132, 114133, 114137, 114139, 114153, 114163, 114165, 114167, 114169, 114175, 114177, 114180, 114182 - Ensure all equipment is approved, properly installed, clean, and maintained in good repair. Ensure all appliances are NSF-approved, commercial grade, durable, and easily cleanable.","37.75552200000100","-122.4142425000020","POINT (-122.4142425 37.755522)","Mission","9","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-05-14T00:00:00.000","Maribel Rodriguez","3","309","228B","T 66967","ISAAC'S MARKET","H31 - TOBACCO SALES - ANNUAL LICENSE FEE","2601 FOLSOM ST","2601 FOLSOM ST","Routine","1","15",,"228B",,,,,"37.75552200000100","-122.4142425000020","POINT (-122.4142425 37.755522)","Mission","9","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-05-14T00:00:00.000","Mary Joanne Freitas","1","106","257","76615","TOPS CAFE","H25 - RESTAURANT 1,000 - 2,000 SQFT","2460 SAN BRUNO AVE","2460 SAN BRUNO AVE","Routine","2","45","Pass","257",,,"1","113996, 113998, 114037, 114429, 114429.3, 114429.5 - Keep potentially hazardous foods (PHF) cold at 41°F or below or hot held at 135°F or above. Immediately discontinue storing PHF at room temperature.","37.73086200000100","-122.4052470000020","POINT (-122.405247 37.730862)","Portola","9","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-05-14T00:00:00.000","Patrick Wood","1","101","176A","23632","SHERATON-PALACE HOTEL EMPL CAF","H24 - RESTAURANT UNDER 1,000 SQFT","2 NEW MONTGOMERY ST","2 NEW MONTGOMERY ST","Routine","2","45","Pass","176A",,,,,"37.78841700000100","-122.4019620000020","POINT (-122.401962 37.788417)","Financial District/South Beach","6","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-05-14T00:00:00.000","Patrick Wood","1","101","176A","23648","PALACE HOTEL","H24 - RESTAURANT UNDER 1,000 SQFT","2 NEW MONTGOMERY ST","2 NEW MONTGOMERY ST","Routine","2","30","Pass","176A",,,,,"37.78841700000100","-122.4019620000020","POINT (-122.401962 37.788417)","Financial District/South Beach","6","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-05-14T00:00:00.000","Patrick Wood","1","101","176A","23655","GARDEN COURT RESTAURANT","H26 - RESTAURANT OVER 2,000 SQFT","2 NEW MONTGOMERY ST","2 NEW MONTGOMERY ST","Routine","2","780","Pass","176A",,,"1","114259, 114259.1, 114259.4, 114259.5 - Eliminate the infestation/activity of cockroaches/rodents/flies/vermin from the food facility by using only approved methods. Remove all evidence of the infestation and thoroughly clean and sanitize all affected surfaces. Construct, equip, maintain and operate the food facility so as to prevent the entrance and harborage of animals, birds and vermin including, but not limited to, rodents and insects.","37.78841700000100","-122.4019620000020","POINT (-122.401962 37.788417)","Financial District/South Beach","6","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-05-14T00:00:00.000","Patrick Wood","1","101","176A","23657","MAXFIELD'S","H24 - RESTAURANT UNDER 1,000 SQFT","2 NEW MONTGOMERY ST","2 NEW MONTGOMERY ST","Routine","2","-675","Pass","176A",,,"1","113953, 113953.1, 113953.2, 114067(f) - Provide soap and single-use towels in dispensers, or a drying device at each handwash sink at all times. Maintain all handwash sinks unobstructed and accessible at all times.","37.78841700000100","-122.4019620000020","POINT (-122.401962 37.788417)","Financial District/South Beach","6","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-05-14T00:00:00.000","Roy Bwogi","1","103","607","112970","UNDERDOGS CANTINA","H26 - RESTAURANT OVER 2,000 SQFT","128 KING ST","128 KING ST","Routine","2","125","Pass","607",,,"7","114171, 114189.1, 114190, 114192, 114193, 114193.1, 114199, 114201, 114269 - Protect the potable water supply with a backflow protection device, as required by applicable plumbing codes. All plumbing, plumbing fixtures, and grease interceptors shall be installed in compliance with local plumbing ordinances, shall be maintained so as to prevent any contamination, and shall be kept clean, fully operative, and in good repair. Any hose used for conveying potable water shall be of approved materials, labeled, properly stored, and used for no other purpose., 1114149-114149.3, 114252, 114252.1 - Provide exhaust hoods to remove toxic gases, heat, grease, vapors, and smoke and be approved by the local building department. Canopy-type hoods shall extend 6 inches beyond all cooking equipment. Toilet rooms shall be vented to the outside air by a screened openable window, an air shaft, or a light-switch activated exhaust fan, consistent with local building codes. Adequate lighting shall be provided in all areas to facilitate cleaning and inspection. Light fixtures in areas where open food is stored, served, prepared, and where utensils are washed shall be of shatterproof construction or protected with light shields., 114067(h), 114123, 114143(a, b), 114256-114256.2, 114256.4, 114257-114257.1, 114259, 114259.2-114259.3, 114279, 114281, 114282 - Keep clean and free of litter or rubbish the premises of each food facility; non-food items shall be stored and displayed separate from food and food-contact surfaces; the facility shall be kept vermin proof; open-air barbecues shall be operated in an approved manner., 114244, 114245-114245.8 - Keep all food waste and rubbish in leak-proof and rodent-proof containers. Containers shall be covered at all times. All waste must be removed and disposed of as frequently as necessary to prevent a nuisance. The exterior premises of each food facility shall be kept clean and free of litter and rubbish., 113996, 113998, 114037, 114429, 114429.3, 114429.5 - Keep potentially hazardous foods (PHF) cold at 41°F or below or hot held at 135°F or above. Immediately discontinue storing PHF at room temperature., 114130-114130.5, 114132, 114133, 114137, 114139, 114153, 114163, 114165, 114167, 114169, 114175, 114177, 114180, 114182 - Ensure all equipment is approved, properly installed, clean, and maintained in good repair. Ensure all appliances are NSF-approved, commercial grade, durable, and easily cleanable., 113984(d), 114097, 114099.1, 114099.4, 114099.6, 114101(b, c, d), 114105, 114109, 114111, 114113, 11415 (a, b, D), 114117, 114125(b), 114141 - Properly wash, rinse and sanitize all food contact surfaces. Make a 100 ppm bleach sanitizing solution or a 200 ppm quaternary ammonia solution for the third compartment.","37.77950700000100","-122.3907255000020","POINT (-122.3907255 37.779507)","Mission Bay","6","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-05-14T00:00:00.000","Roy Bwogi","1","105","260","51146","DON CHUYS MEXI-MERCADO","H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)","544 EXCELSIOR AVE","544 EXCELSIOR AVE","Routine","2","70","Pass","260",,,"3","114143(d), 114266, 114268, 114268.1, 114271, 114272 - Provide walls / ceilings using materials that are durable, smooth, nonabsorbent, light-colored, and washable surfaces. All floor surfaces, other than the customer service areas, shall be approved, smooth, durable, and made of nonabsorbent material that is easily cleanable. Approved base coving shall be provided in all areas, except customer service areas and where food is stored in original unopened containers. Food facilities shall be fully enclosed. All food facilities shall be kept clean and in good repair., 1114149-114149.3, 114252, 114252.1 - Provide exhaust hoods to remove toxic gases, heat, grease, vapors, and smoke and be approved by the local building department. Canopy-type hoods shall extend 6 inches beyond all cooking equipment. Toilet rooms shall be vented to the outside air by a screened openable window, an air shaft, or a light-switch activated exhaust fan, consistent with local building codes. Adequate lighting shall be provided in all areas to facilitate cleaning and inspection. Light fixtures in areas where open food is stored, served, prepared, and where utensils are washed shall be of shatterproof construction or protected with light shields., 114254-114254.2 - Administer all pesticides through a state licensed pest control operator. Immediately discontinue the use of unapproved pesticide at the food facility. Store all poisonous substances, detergents, bleaches, and cleaning compounds away from food, utensils, packaging materials, and food-contact surfaces. Provide label to working containers of chemicals taken from bulk supplies with the common name of the material. Provide legible manufacturer's label to containers of poisonous or toxic materials and personal care items.","37.72384200000100","-122.4291465000020","POINT (-122.4291465 37.723842)","Excelsior","11","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-05-14T00:00:00.000","Roy Bwogi","1","105","260","T01077","DON CHUYS MEXI-MERCADO","H31 - TOBACCO SALES - ANNUAL LICENSE FEE","544 EXCELSIOR AVE","544 EXCELSIOR AVE","Routine","1","40",,"260",,,,,"37.72384200000100","-122.4291465000020","POINT (-122.4291465 37.723842)","Excelsior","11","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-05-14T00:00:00.000","Roy Bwogi","1","105","262","61915","LA LOMA PRODUCE NOS 3 & 9 INC","H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)","5652 MISSION ST","5652 MISSION ST","Routine","2","90","Pass","262",,,"8","113984(d), 114097, 114099.1, 114099.4, 114099.6, 114101(b, c, d), 114105, 114109, 114111, 114113, 11415 (a, b, D), 114117, 114125(b), 114141 - Properly wash, rinse and sanitize all food contact surfaces. Make a 100 ppm bleach sanitizing solution or a 200 ppm quaternary ammonia solution for the third compartment., 114115 (b,c) - Maintain nonfood contact surfaces clean. Thoroughly clean and degrease the cooking equipment and shelves above cooking equipment., 113947.1-113947.6, 113948 - Obtain a state approved food safety certification course within 60 days of operation or when a Food Safety Manager has left the facility. Maintain copies of food safety certificates (food safety manager and food handler cards) on site., 114018, 114020 - Discontinue thawing potentially hazardous foods at room temperature or in standing water. Use one of the following approved methods:  - Under potable running water of sufficient velocity to wash away loose food particles using water no greater than 70°F for no more than 2 hours.  - In a refrigeration unit at 41°F or below  - In a microwave  - As part of the cooking process, 114130-114130.5, 114132, 114133, 114137, 114139, 114153, 114163, 114165, 114167, 114169, 114175, 114177, 114180, 114182 - Ensure all equipment is approved, properly installed, clean, and maintained in good repair. Ensure all appliances are NSF-approved, commercial grade, durable, and easily cleanable., 113953, 113953.1, 113953.2, 114067(f) - Provide soap and single-use towels in dispensers, or a drying device at each handwash sink at all times. Maintain all handwash sinks unobstructed and accessible at all times., 114047, 114049, 114051, 114053, 114055, 114069(b) - Elevate all food at least 6 inches off of the floor to prevent contamination. Properly label bulk ingredient/food containers with common name.,  - Submit additional documents as instructed.","37.71082800000100","-122.4480465000020","POINT (-122.4480465 37.710828)","Outer Mission","11","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-05-14T00:00:00.000","Sharon Aguila-Leonard","3","304","177","06735058","Luke's Local Grocery","H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)","49 S Van Ness Ave 7th Floor","49 S VAN NESS AVE 7TH FLOOR","Routine","1","90","Pass","302",,,"1","113953(c), 114163(a)(3), 114189, 114192.1, 114195, 114279 - Immediately provide hot running potable water of at least 120°F or greater for the entire food preparation facility.","37.77443100000100","-122.4180450000020","POINT (-122.418045 37.774431)","Mission","6","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-05-14T00:00:00.000","Sharon Aguila-Leonard","5","503","302","06734108","BANHMI AND BOBA","H24 - RESTAURANT UNDER 1,000 SQFT","1634 IRVING ST","1634 IRVING ST","Routine","2","110","Pass","302",,,,,"37.76379300000100","-122.4757080000020","POINT (-122.475708 37.763793)","Inner Sunset","7","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-05-14T00:00:00.000","Sophia Huie","2","202","115","FYF119806","HEARTWOOD","H26 - RESTAURANT OVER 2,000 SQFT","531 COMMERCIAL ST","531 COMMERCIAL ST","Routine","2","60","Pass","115",,,"3","Section 114390(b) - Properly identified Dept. of Public Health enforcement officers are authorized to enter, inspect and perform their work functions at unannounced inspections of food facilities during normal work hours., 114130-114130.5, 114132, 114133, 114137, 114139, 114153, 114163, 114165, 114167, 114169, 114175, 114177, 114180, 114182 - Ensure all equipment is approved, properly installed, clean, and maintained in good repair. Ensure all appliances are NSF-approved, commercial grade, durable, and easily cleanable., 114259, 114259.1, 114259.4, 114259.5 - Eliminate the infestation/activity of cockroaches/rodents/flies/vermin from the food facility by using only approved methods. Remove all evidence of the infestation and thoroughly clean and sanitize all affected surfaces. Construct, equip, maintain and operate the food facility so as to prevent the entrance and harborage of animals, birds and vermin including, but not limited to, rodents and insects.","37.79423100000100","-122.4019530000020","POINT (-122.401953 37.794231)","Chinatown","3","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-05-14T00:00:00.000","William Bajjalieh","5","505","327","06744022","TERRA COTTA WARRIOR","H25 - RESTAURANT 1,000 - 2,000 SQFT","2555 JUDAH ST","2555 JUDAH ST","Routine","2","45","Pass","327",,,"3","113984(d), 114097, 114099.1, 114099.4, 114099.6, 114101(b, c, d), 114105, 114109, 114111, 114113, 11415 (a, b, D), 114117, 114125(b), 114141 - Properly wash, rinse and sanitize all food contact surfaces. Make a 100 ppm bleach sanitizing solution or a 200 ppm quaternary ammonia solution for the third compartment., 114018, 114020 - Discontinue thawing potentially hazardous foods at room temperature or in standing water. Use one of the following approved methods:  - Under potable running water of sufficient velocity to wash away loose food particles using water no greater than 70°F for no more than 2 hours.  - In a refrigeration unit at 41°F or below  - In a microwave  - As part of the cooking process, 114259, 114259.1, 114259.4, 114259.5 - Eliminate the infestation/activity of cockroaches/rodents/flies/vermin from the food facility by using only approved methods. Remove all evidence of the infestation and thoroughly clean and sanitize all affected surfaces. Construct, equip, maintain and operate the food facility so as to prevent the entrance and harborage of animals, birds and vermin including, but not limited to, rodents and insects.","37.76090400000100","-122.4895410000020","POINT (-122.489541 37.760904)","Sunset/Parkside","4","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-05-14T00:00:00.000","William Bajjalieh","5","505","328","06733709","MAMA MU'S BISTRO","H24 - RESTAURANT UNDER 1,000 SQFT","1316 NORIEGA ST","1316 NORIEGA ST","Routine","2","60","Pass",,,,"3","113984(d), 114097, 114099.1, 114099.4, 114099.6, 114101(b, c, d), 114105, 114109, 114111, 114113, 11415 (a, b, D), 114117, 114125(b), 114141 - Properly wash, rinse and sanitize all food contact surfaces. Make a 100 ppm bleach sanitizing solution or a 200 ppm quaternary ammonia solution for the third compartment., 113953, 113953.1, 113953.2, 114067(f) - Provide soap and single-use towels in dispensers, or a drying device at each handwash sink at all times. Maintain all handwash sinks unobstructed and accessible at all times., 114115 (b,c) - Maintain nonfood contact surfaces clean. Thoroughly clean and degrease the cooking equipment and shelves above cooking equipment.","37.75437000000100","-122.4778500000020","POINT (-122.47785 37.75437)","Sunset/Parkside","4","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-05-14T00:00:00.000","William Bajjalieh","5","505","328","79564","LOU'S CAFE","H25 - RESTAURANT 1,000 - 2,000 SQFT","1508 TARAVAL ST","1508 TARAVAL ST","Routine","2","30","Pass","328",,,"1","113953, 113953.1, 113953.2, 114067(f) - Provide soap and single-use towels in dispensers, or a drying device at each handwash sink at all times. Maintain all handwash sinks unobstructed and accessible at all times.","37.74300300000100","-122.4824265000020","POINT (-122.4824265 37.743003)","Sunset/Parkside","4","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-05-14T00:00:00.000","William Bajjalieh","5","505","328","90110","EL ANTIGUA CAFE CORPORATION","H24 - RESTAURANT UNDER 1,000 SQFT","1131 TARAVAL ST","1131 TARAVAL ST","Routine","1","30","Pass","328",,,"2","114130-114130.5, 114132, 114133, 114137, 114139, 114153, 114163, 114165, 114167, 114169, 114175, 114177, 114180, 114182 - Ensure all equipment is approved, properly installed, clean, and maintained in good repair. Ensure all appliances are NSF-approved, commercial grade, durable, and easily cleanable., 113984(d), 114097, 114099.1, 114099.4, 114099.6, 114101(b, c, d), 114105, 114109, 114111, 114113, 11415 (a, b, D), 114117, 114125(b), 114141 - Properly wash, rinse and sanitize all food contact surfaces. Make a 100 ppm bleach sanitizing solution or a 200 ppm quaternary ammonia solution for the third compartment.","37.74276900000100","-122.4785790000020","POINT (-122.478579 37.742769)","Sunset/Parkside","4","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-05-14T00:00:00.000","William Bajjalieh","5","505","351","79851","TAZAKI SUSHI","H25 - RESTAURANT 1,000 - 2,000 SQFT","3420 JUDAH ST","3420 JUDAH ST","Routine","2","45","Pass","351",,,"4","113996, 113998, 114037, 114429, 114429.3, 114429.5 - Keep potentially hazardous foods (PHF) cold at 41°F or below or hot held at 135°F or above. Immediately discontinue storing PHF at room temperature., 113953, 113953.1, 113953.2, 114067(f) - Provide soap and single-use towels in dispensers, or a drying device at each handwash sink at all times. Maintain all handwash sinks unobstructed and accessible at all times., 114067(f, g), 114099, 114099.3, 114099.5, 114101(a), 114101.1, 114101.2, 114103, 114107, 114125) - Provide an approved warewashing facility. Obtain chlorine test strips to monitor chlorine sanitizer solutions and mechanical dishwasher. Obtain quaternary ammonia test strips to monitor quaternary ammonia sanitizer solutions., 114130-114130.5, 114132, 114133, 114137, 114139, 114153, 114163, 114165, 114167, 114169, 114175, 114177, 114180, 114182 - Ensure all equipment is approved, properly installed, clean, and maintained in good repair. Ensure all appliances are NSF-approved, commercial grade, durable, and easily cleanable.","37.76099400000100","-122.4988200000020","POINT (-122.49882 37.760994)","Sunset/Parkside","4","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-05-14T00:00:00.000","Zack Parsons","5","502","452","06733281","CUPRUM BAKERY LLC","H99 - COTTAGE FOOD OPERATIONS - TIER B (INDIRECT SALES)","539 9TH AVE","539 9TH AVE","Routine","1","30","Pass","CFO-B",,,,,"37.77818400000100","-122.4676395000020","POINT (-122.4676395 37.778184)","Inner Richmond","1","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-05-15T00:00:00.000","Amelia Castelli","4","401","155","63429","YAKINIQ","H26 - RESTAURANT OVER 2,000 SQFT","1640 POST ST","1640 POST ST","Routine","2","85","Conditional Pass","155",,,"4","114259, 114259.1, 114259.4, 114259.5 - Eliminate the infestation/activity of cockroaches/rodents/flies/vermin from the food facility by using only approved methods. Remove all evidence of the infestation and thoroughly clean and sanitize all affected surfaces. Construct, equip, maintain and operate the food facility so as to prevent the entrance and harborage of animals, birds and vermin including, but not limited to, rodents and insects., 114130-114130.5, 114132, 114133, 114137, 114139, 114153, 114163, 114165, 114167, 114169, 114175, 114177, 114180, 114182 - Ensure all equipment is approved, properly installed, clean, and maintained in good repair. Ensure all appliances are NSF-approved, commercial grade, durable, and easily cleanable., 113947.1-113947.6, 113948 - Obtain a state approved food safety certification course within 60 days of operation or when a Food Safety Manager has left the facility. Maintain copies of food safety certificates (food safety manager and food handler cards) on site., 114067(h), 114123, 114143(a, b), 114256-114256.2, 114256.4, 114257-114257.1, 114259, 114259.2-114259.3, 114279, 114281, 114282 - Keep clean and free of litter or rubbish the premises of each food facility; non-food items shall be stored and displayed separate from food and food-contact surfaces; the facility shall be kept vermin proof; open-air barbecues shall be operated in an approved manner.","37.78593300000100","-122.4288810000020","POINT (-122.428881 37.785933)","Japantown","5","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-05-15T00:00:00.000","Amelia Castelli","4","401","155","64958","YAKINIQ","H24 - RESTAURANT UNDER 1,000 SQFT","1640 POST ST","1640 POST ST","Routine","1","-645","Conditional Pass","155",,,"1","114259, 114259.1, 114259.4, 114259.5 - Eliminate the infestation/activity of cockroaches/rodents/flies/vermin from the food facility by using only approved methods. Remove all evidence of the infestation and thoroughly clean and sanitize all affected surfaces. Construct, equip, maintain and operate the food facility so as to prevent the entrance and harborage of animals, birds and vermin including, but not limited to, rodents and insects.","37.78593300000100","-122.4288810000020","POINT (-122.428881 37.785933)","Japantown","5","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-05-15T00:00:00.000","Carlos Barragan","3","306","202","90631","HEALTHY SPIRITS VALENCIA","H03 - RETAIL MKTS W/O PREP (UNDER 5001)","300 VALENCIA ST","300 VALENCIA ST","Routine","1","40","Pass","202",,,"2","113953(c), 114163(a)(3), 114189, 114192.1, 114195, 114279 - Immediately provide hot running potable water of at least 120°F or greater for the entire food preparation facility., 114244, 114245-114245.8 - Keep all food waste and rubbish in leak-proof and rodent-proof containers. Containers shall be covered at all times. All waste must be removed and disposed of as frequently as necessary to prevent a nuisance. The exterior premises of each food facility shall be kept clean and free of litter and rubbish.","37.76786100000100","-122.4224955000020","POINT (-122.4224955 37.767861)","Mission","9","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-05-15T00:00:00.000","Christina Lee","2","209","118","06743886","RED BAY COFFEE","H24 - RESTAURANT UNDER 1,000 SQFT","650 CALIFORNIA ST","650 CALIFORNIA ST","Routine","2","45","Pass","118",,,"3","113984(d), 114097, 114099.1, 114099.4, 114099.6, 114101(b, c, d), 114105, 114109, 114111, 114113, 11415 (a, b, D), 114117, 114125(b), 114141 - Properly wash, rinse and sanitize all food contact surfaces. Make a 100 ppm bleach sanitizing solution or a 200 ppm quaternary ammonia solution for the third compartment., 114143(d), 114266, 114268, 114268.1, 114271, 114272 - Provide walls / ceilings using materials that are durable, smooth, nonabsorbent, light-colored, and washable surfaces. All floor surfaces, other than the customer service areas, shall be approved, smooth, durable, and made of nonabsorbent material that is easily cleanable. Approved base coving shall be provided in all areas, except customer service areas and where food is stored in original unopened containers. Food facilities shall be fully enclosed. All food facilities shall be kept clean and in good repair., 113953, 113953.1, 113953.2, 114067(f) - Provide soap and single-use towels in dispensers, or a drying device at each handwash sink at all times. Maintain all handwash sinks unobstructed and accessible at all times.","37.79294400000100","-122.4052200000020","POINT (-122.40522 37.792944)","Chinatown","3","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-05-15T00:00:00.000","Danny Lee","1","107","117B","06733975","Nave Cafe","H24 - RESTAURANT UNDER 1,000 SQFT","240 POWELL ST","240 POWELL ST","Routine","2","45","Pass","117B",,,"1","113947.1-113947.6, 113948 - Obtain a state approved food safety certification course within 60 days of operation or when a Food Safety Manager has left the facility. Maintain copies of food safety certificates (food safety manager and food handler cards) on site.","37.78699500000100","-122.4079155000020","POINT (-122.4079155 37.786995)","Financial District/South Beach","3","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-05-15T00:00:00.000","Danny Lee","1","107","117B","88475","E & O KITCHEN AND BAR","H26 - RESTAURANT OVER 2,000 SQFT","314 SUTTER ST","314 SUTTER ST","Routine","2","90","Pass","117B",,,"3","113953, 113953.1, 113953.2, 114067(f) - Provide soap and single-use towels in dispensers, or a drying device at each handwash sink at all times. Maintain all handwash sinks unobstructed and accessible at all times., 113984(d), 114097, 114099.1, 114099.4, 114099.6, 114101(b, c, d), 114105, 114109, 114111, 114113, 11415 (a, b, D), 114117, 114125(b), 114141 - Properly wash, rinse and sanitize all food contact surfaces. Make a 100 ppm bleach sanitizing solution or a 200 ppm quaternary ammonia solution for the third compartment., 114143(d), 114266, 114268, 114268.1, 114271, 114272 - Provide walls / ceilings using materials that are durable, smooth, nonabsorbent, light-colored, and washable surfaces. All floor surfaces, other than the customer service areas, shall be approved, smooth, durable, and made of nonabsorbent material that is easily cleanable. Approved base coving shall be provided in all areas, except customer service areas and where food is stored in original unopened containers. Food facilities shall be fully enclosed. All food facilities shall be kept clean and in good repair.","37.78983900000100","-122.4058770000020","POINT (-122.405877 37.789839)","Financial District/South Beach","3","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-05-15T00:00:00.000","Japjit Deol","4","404","169","06743797","NOE VALLEY MARKET","H31 - TOBACCO SALES - ANNUAL LICENSE FEE","200 NOE ST","200 NOE ST","Routine",,"24",,"169",,,,,"37.76571900000100","-122.4334980000020","POINT (-122.433498 37.765719)","Castro/Upper Market","8","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-05-15T00:00:00.000","Jessica Jang","5","501","426","98047","BAZAAR CAFE","H24 - RESTAURANT UNDER 1,000 SQFT","5927 CALIFORNIA ST","5927 CALIFORNIA ST","Routine","2","60","Pass","426",,,"5","114067(h), 114123, 114143(a, b), 114256-114256.2, 114256.4, 114257-114257.1, 114259, 114259.2-114259.3, 114279, 114281, 114282 - Keep clean and free of litter or rubbish the premises of each food facility; non-food items shall be stored and displayed separate from food and food-contact surfaces; the facility shall be kept vermin proof; open-air barbecues shall be operated in an approved manner., 114143(d), 114266, 114268, 114268.1, 114271, 114272 - Provide walls / ceilings using materials that are durable, smooth, nonabsorbent, light-colored, and washable surfaces. All floor surfaces, other than the customer service areas, shall be approved, smooth, durable, and made of nonabsorbent material that is easily cleanable. Approved base coving shall be provided in all areas, except customer service areas and where food is stored in original unopened containers. Food facilities shall be fully enclosed. All food facilities shall be kept clean and in good repair., 113980, 113984 (a, b, d, e, f), 113986, 114060, 114067 (a, d, e), 114069, 114073, 114077, 114089.1(c), 114143(c) - Ensure all food is separated and protected from potential cross contamination. Store produce and ready-to-eat foods completely separate or above raw foods including but not limited to raw eggs, fish, meat, ratites, game animals, and poultry. Provide adequate sneeze-guard protection, a container that has a tight fitting and securely attached lid, or dispense food from an approved mechanical dispenser., 114115 (b,c) - Maintain nonfood contact surfaces clean. Thoroughly clean and degrease the cooking equipment and shelves above cooking equipment., 113947.1-113947.6, 113948 - Obtain a state approved food safety certification course within 60 days of operation or when a Food Safety Manager has left the facility. Maintain copies of food safety certificates (food safety manager and food handler cards) on site.","37.78382700000100","-122.4812070000020","POINT (-122.481207 37.783827)","Outer Richmond","1","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
